addr,lat,lng,addr_norm,bank_code,bank_name,branch_code,branch_name,tel_no,manager,establish_date,extended_open_time,url,CODEBASE,CODE1,CODE2,VILLCODE,TOWN,COUNTY,CODEBASE_分行數,CODE1_分行數,CODE2_分行數,VILLAGE_分行數
台北市松山區敦化北路88號,25.051373,121.548469,台北市松山區中正里敦化北路88號,810,星展(台灣)商業銀行,8100364,星展(台灣)商業銀行南京東路分行,02-66128100,陳亮樺,2012-01-02,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=8100364",A6301-0533-00,A6301-57-001,A6301-57,A6301-026-00,松山區,臺北市,1,1,1,13
台南市永康區小東路513號,22.998809,120.236191,台南市永康區中華里小東路513號,004,臺灣銀行,0040819,臺灣銀行永康分行,06-3125411,陳吳政,1989-12-30,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040819",A6731-0936-00,A6731-70-009,A6731-70,A6731-039-00,永康區,臺南市,2,2,6,4
台南市永康區小東路511號,22.998734,120.235967,台南市永康區中華里小東路511號,806,元大商業銀行,8060116,元大商業銀行永康分行,06-3126789,吳鐘麟,1993-09-21,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=8060116",A6731-0936-00,A6731-70-009,A6731-70,A6731-039-00,永康區,臺南市,2,2,6,4
台南市永康區小東路689號,22.998834,120.239795,台南市永康區中華里小東路689號,011,上海商業儲蓄銀行,0110381,上海商業儲蓄銀行永康分行,06-3121111,洪茂寬,1995-01-14,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0110381",A6731-0933-00,A6731-70-007,A6731-70,A6731-039-00,永康區,臺南市,1,1,6,4
台南市永康區中華路12號,23.000045,120.235051,台南市永康區中華里中華路12號,050,臺灣中小企業銀行,0506915,臺灣中小企業銀行開元分行,06-3117171,陳豐富,1987-04-27,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0506915",A6731-0910-00,A6731-70-004,A6731-70,A6731-039-00,永康區,臺南市,1,1,6,4
高雄市苓雅區新光路142號,22.610868,120.29924,高雄市苓雅區意誠里新光路142號,004,臺灣銀行,0040820,臺灣銀行三多分行,07-3349341,張金樹,1989-10-30,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040820",A6408-0710-00,A6408-77-009,A6408-77,A6408-010-00,苓雅區,高雄市,1,1,1,1
台北市信義區基隆路一段333號,25.034268,121.561078,台北市信義區西村里基隆路一段333號,004,臺灣銀行,0040853,臺灣銀行臺北世貿中心分行,02-27200315,許漢淇,1990-07-03,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040853",A6302-0529-00,A6302-43-003,A6302-43,A6302-001-00,信義區,臺北市,7,16,16,16
台北市信義區基隆路一段333號,25.034268,121.561078,台北市信義區西村里基隆路一段333號,006,合作金庫商業銀行,0065056,合作金庫商業銀行世貿分行,02-27291333,彭信明,2006-05-01,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0065056",A6302-0529-00,A6302-43-003,A6302-43,A6302-001-00,信義區,臺北市,7,16,16,16
臺北市信義區基隆路一段333號,25.034268,121.561078,台北市信義區西村里基隆路一段333號,009,彰化商業銀行,0095265,彰化商業銀行台北世貿中心分行,02-27203101-,吳慧貞,1988-07-19,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0095265",A6302-0529-00,A6302-43-003,A6302-43,A6302-001-00,信義區,臺北市,7,16,16,16
台北市市府路45號,25.034089,121.563859,台北市信義區西村里市府路45號,012,台北富邦商業銀行,0126890,台北富邦商業銀行台北101分行,02-81018585,潘淑美,2003-11-14,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0126890",A6302-0529-00,A6302-43-003,A6302-43,A6302-001-00,信義區,臺北市,7,16,16,16
台北市信義區基隆路一段333號,25.034268,121.561078,台北市信義區西村里基隆路一段333號,017,兆豐國際商業銀行,0172163,兆豐國際商業銀行世貿分行,02-27203566,邱玉玫,1988-07-04,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0172163",A6302-0529-00,A6302-43-003,A6302-43,A6302-001-00,信義區,臺北市,7,16,16,16
台北市信義區基隆路一段333號,25.034268,121.561078,台北市信義區西村里基隆路一段333號,081,滙豐(台灣)商業銀行,0810038,滙豐(台灣)商業銀行國際金融業務分行,02-66336988,唐薇凌,2010-05-01,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0810038",A6302-0529-00,A6302-43-003,A6302-43,A6302-001-00,信義區,臺北市,7,16,16,16
台北市信義路5段7號,25.033424,121.564756,台北市信義區西村里信義路五段7號,816,安泰商業銀行,8169101,安泰商業銀行信託部,02-81012277,曾煥凱,1995-02-17,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=8169101",A6302-0529-00,A6302-43-003,A6302-43,A6302-001-00,信義區,臺北市,7,16,16,16
台北市市府路1號,25.037519,121.563758,台北市信義區西村里市府路1號,012,台北富邦商業銀行,0122102,台北富邦商業銀行公庫處,02-27209001,洪文興,1969-04-21,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0122102",A6302-0426-00,A6302-43-003,A6302-43,A6302-001-00,信義區,臺北市,2,16,16,16
台北市市府路1號,25.037519,121.563758,台北市信義區西村里市府路1號,012,台北富邦商業銀行,0124117,台北富邦商業銀行市府分行,02-27298999,耿順芬,1997-03-05,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0124117",A6302-0426-00,A6302-43-003,A6302-43,A6302-001-00,信義區,臺北市,2,16,16,16
台北市信義區松智路1號,25.038787,121.566065,台北市信義區西村里松智路1號,021,花旗(台灣)商業銀行,0210018,花旗(台灣)商業銀行營業部,02-87297100,范華,2009-08-01,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0210018",A6302-0471-00,A6302-43-003,A6302-43,A6302-001-00,信義區,臺北市,7,16,16,16
台北市信義區松智路1號,25.038787,121.566065,台北市信義區西村里松智路1號,021,花旗(台灣)商業銀行,0210683,花旗(台灣)商業銀行國際金融業務分行,02-87269500,余苑菱,2007-12-01,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0210683",A6302-0471-00,A6302-43-003,A6302-43,A6302-001-00,信義區,臺北市,7,16,16,16
台北市信義區松仁路36號,25.03816,121.568036,台北市信義區西村里松仁路36號,103,臺灣新光商業銀行,1030499,臺灣新光商業銀行營業部,02-87808667,蔡延齡,2005-12-31,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=1030499",A6302-0471-00,A6302-43-003,A6302-43,A6302-001-00,信義區,臺北市,7,16,16,16
台北市信義區松仁路32號,25.03858,121.56802,台北市信義區西村里松仁路32號,103,臺灣新光商業銀行,1030532,臺灣新光商業銀行國外部,02-87587288,謝琛琦,2005-12-31,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=1030532",A6302-0471-00,A6302-43-003,A6302-43,A6302-001-00,信義區,臺北市,7,16,16,16
台北市信義區松仁路32號,25.03858,121.56802,台北市信義區西村里松仁路32號,103,臺灣新光商業銀行,1030815,臺灣新光商業銀行國際金融業務分行,02-87587288,謝琛琦,2001-12-07,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=1030815",A6302-0471-00,A6302-43-003,A6302-43,A6302-001-00,信義區,臺北市,7,16,16,16
台北市信義區松仁路32號,25.03858,121.56802,台北市信義區西村里松仁路32號,810,星展(台灣)商業銀行,8100179,星展(台灣)商業銀行信義分行,02-66128017,方子承,2012-01-02,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=8100179",A6302-0471-00,A6302-43-003,A6302-43,A6302-001-00,信義區,臺北市,7,16,16,16
台北市信義區松仁路32號,25.03858,121.56802,台北市信義區西村里松仁路32號,810,星展(台灣)商業銀行,8100191,星展(台灣)商業銀行國際金融業務分行,02-66128790,吳銘勝,2012-01-01,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=8100191",A6302-0471-00,A6302-43-003,A6302-43,A6302-001-00,信義區,臺北市,7,16,16,16
台北市大安區敦化南路2段69號,25.030688,121.549112,台北市大安區義安里敦化南路二段69號,004,臺灣銀行,0040864,臺灣銀行大安分行,02-27553121,辜婉芳,1990-10-08,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040864",A6303-0587-00,A6303-63-002,A6303-63,A6303-030-00,大安區,臺北市,2,2,11,12
臺北市大安區敦化南路二段65號,25.030796,121.549111,台北市大安區義安里敦化南路二段65號,007,第一商業銀行,0071668,第一商業銀行世貿分行,02-27849811,簡光義,1989-08-01,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0071668",A6303-0587-00,A6303-63-002,A6303-63,A6303-030-00,大安區,臺北市,2,2,11,12
台北市大安區敦化南路二段81巷1號,25.030086,121.549342,台北市大安區義安里敦化南路二段81巷1號,006,合作金庫商業銀行,0060763,合作金庫商業銀行大安分行,02-27553482,呂瑞齡,1986-04-14,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0060763",A6303-0633-00,A6303-63-007,A6303-63,A6303-030-00,大安區,臺北市,2,4,11,12
臺北市大安區敦化南路二段71號,25.030362,121.549164,台北市大安區義安里敦化南路二段71號,009,彰化商業銀行,0095272,彰化商業銀行敦化分行,02-27849821-,陳石秋,1989-07-31,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0095272",A6303-0633-00,A6303-63-007,A6303-63,A6303-030-00,大安區,臺北市,2,4,11,12
台北市敦化南路二段107號,25.028291,121.549123,台北市大安區義安里敦化南路二段107號,008,華南商業銀行,0081337,華南商業銀行敦和分行,02-27010900,蘇月霞,1992-12-15,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0081337",A6303-0703-00,A6303-63-007,A6303-63,A6303-030-00,大安區,臺北市,2,4,11,12
台北市敦化南路二段97號,25.028953,121.549172,台北市大安區義安里敦化南路二段97號,012,台北富邦商業銀行,0125701,台北富邦商業銀行敦和分行,02-27012409,柯及瑩,1989-01-27,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0125701",A6303-0703-00,A6303-63-007,A6303-63,A6303-030-00,大安區,臺北市,2,4,11,12
台北市安和路2段92號,25.028789,121.550233,台北市大安區義安里安和路二段92號,013,國泰世華商業銀行,0130279,國泰世華商業銀行安和分行,02-23255007,曾春妮,1990-04-07,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0130279",A6303-0728-00,A6303-63-008,A6303-63,A6303-030-00,大安區,臺北市,1,1,11,12
臺北市敦化南路二段39號,25.031487,121.549157,台北市大安區義安里敦化南路二段39號,052,渣打國際商業銀行,0521141,渣打國際商業銀行敦化分行,02-66396000,王政欽,1988-09-16,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0521141",A6303-0551-00,A6303-63-001,A6303-63,A6303-030-00,大安區,臺北市,1,1,11,12
台北市大安區安和路2段78號,25.029696,121.551106,台北市大安區義安里安和路二段78號,814,大眾商業銀行,8140759,大眾商業銀行安和分行,02-2702-3366,楊浦振,2010-06-02,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=8140759",A6303-0672-00,A6303-63-005,A6303-63,A6303-030-00,大安區,臺北市,1,1,11,12
台北市大安區信義路四段170號,25.03305,121.550822,台北市大安區義安里信義路四段170號,006,合作金庫商業銀行,0060833,合作金庫商業銀行信義分行,02-27067188,劉芳仁,1986-12-08,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0060833",A6303-0498-00,A6303-47-002,A6303-47,A6303-030-00,大安區,臺北市,1,2,3,12
台北市大安區信義路四段188號,25.033033,121.551735,台北市大安區義安里信義路四段188號,108,陽信商業銀行,1080209,陽信商業銀行信義分行,02-27068388,劉明哲,1997-09-01,星期一至五 08:30至15:30,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=1080209",A6303-0499-00,A6303-47-002,A6303-47,A6303-030-00,大安區,臺北市,1,2,3,12
台北市安和路二段62號,25.030523,121.552175,台北市大安區義安里安和路二段62號,017,兆豐國際商業銀行,0170192,兆豐國際商業銀行安和分行,02-27042141,陳仁志,1980-07-10,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0170192",A6303-0620-00,A6303-47-008,A6303-47,A6303-030-00,大安區,臺北市,1,1,3,12
宜蘭縣蘇澳鎮中山路1段97號,24.595951,121.850225,宜蘭縣蘇澳鎮蘇北里中山路一段97號,004,臺灣銀行,0040897,臺灣銀行蘇澳分行,03-9962566,陳材燦,1994-05-10,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040897",A0203-0195-00,A0203-14-004,A0203-14,A0203-011-00,蘇澳鎮,宜蘭縣,2,2,4,2
宜蘭縣蘇澳鎮太平路17號,24.595632,121.851245,宜蘭縣蘇澳鎮永光里太平路17號,005,臺灣土地銀行,0050533,臺灣土地銀行蘇澳分行,03-9961100,張淑靜,1975-04-09,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0050533",A0203-0195-00,A0203-14-004,A0203-14,A0203-011-00,蘇澳鎮,宜蘭縣,2,2,4,2
台中市大雅區中清路三段1080號,24.221938,120.647219,台中市大雅區大雅里中清路三段1080號,004,臺灣銀行,0040901,臺灣銀行大雅分行,04-25683330,洪明義,1993-05-15,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040901",A6618-0416-00,A6618-19-009,A6618-19,A6618-001-00,大雅區,臺中市,2,2,5,6
臺中市大雅區中清路3段1090號,24.222161,120.647169,台中市大雅區大雅里中清路三段1090號,009,彰化商業銀行,0095869,彰化商業銀行大雅分行,04-25665500,賴豐楸,1978-06-27,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0095869",A6618-0416-00,A6618-19-009,A6618-19,A6618-001-00,大雅區,臺中市,2,2,5,6
臺中市大雅區民興街35號,24.225079,120.647623,台中市大雅區大雅村民興街35號,808,玉山商業銀行,8080358,玉山商業銀行大雅分行,04-25681313,陳芬雪,1998-05-19,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=8080358",A6618-0353-00,A6618-19-001,A6618-19,A6618-001-00,大雅區,臺中市,1,2,5,6
台中市大雅區中清東路242號,24.225205,120.646506,台中市大雅區大雅里中清東路242號,812,台新國際商業銀行,8120838,台新國際商業銀行大雅分行,04-25652299,黃佐銘,2002-02-18,星期一至五 09:00至17:00,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=8120838",A6618-0338-00,A6618-19-001,A6618-19,A6618-001-00,大雅區,臺中市,1,2,5,6
台中市大雅區雅環路2段95號,24.226209,120.6528,台中市大雅區大雅村雅環路二段95號,006,合作金庫商業銀行,0063421,合作金庫商業銀行大雅分行,04-25660199,謝順發,2006-12-27,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0063421",A6618-0331-00,A6618-17-001,A6618-17,A6618-001-00,大雅區,臺中市,1,1,1,6
臺中市大雅區中清東路96號,24.221601,120.648355,台中市大雅區大雅里中清東路96號,007,第一商業銀行,0074267,第一商業銀行大雅分行,04-5686111,陳秋茶,1998-01-20,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0074267",A6618-0437-00,A6618-22-002,A6618-22,A6618-001-00,大雅區,臺中市,1,1,2,6
高雄市楠梓區楠梓路201號,22.732152,120.327909,高雄市楠梓區東寧里楠梓路201號,004,臺灣銀行,0040912,臺灣銀行楠梓分行,07-3532115,蘇信忠,1994-04-29,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040912",A6404-0189-00,A6404-16-004,A6404-16,A6404-002-00,楠梓區,高雄市,1,1,1,1
台中市西屯區工業區一路196號,24.173395,120.613455,台中市西屯區福恩里工業區一路196號,004,臺灣銀行,0040923,臺灣銀行臺中工業區分行,04-23597850,李振仲,1994-05-04,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0040923",A6606-0541-00,A6606-34-005,A6606-34,A6606-035-00,西屯區,臺中市,1,1,1,1
台北市松山區敦化北路205號,25.057533,121.549468,台北市松山區精忠里敦化北路205號,004,臺灣銀行,0041067,臺灣銀行敦化分行,02-25455111,王嬌琪,1992-11-04,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0041067",A6301-0251-00,A6301-25-004,A6301-25,A6301-010-00,松山區,臺北市,2,5,6,6
台北市民生東路四段52號,25.057702,121.550339,台北市松山區精忠里民生東路四段52號,017,兆豐國際商業銀行,0172266,兆豐國際商業銀行城東分行,02-27196128,陳安章,1990-02-28,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0172266",A6301-0251-00,A6301-25-004,A6301-25,A6301-010-00,松山區,臺北市,2,5,6,6
台北市敦化北路201號,25.056636,121.549405,台北市松山區精忠里敦化北路201號,012,台北富邦商業銀行,0124508,台北富邦商業銀行敦化分行,02-27131660,王茲廣,1977-11-09,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=0124508",A6301-0295-00,A6301-25-004,A6301-25,A6301-010-00,松山區,臺北市,2,5,6,6
台北市松山區敦化北路201號,25.056636,121.549405,台北市松山區精忠里敦化北路201號,814,大眾商業銀行,8140025,大眾商業銀行敦化分行,02-25455569,林淑月,1992-04-02,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=8140025",A6301-0295-00,A6301-25-004,A6301-25,A6301-010-00,松山區,臺北市,2,5,6,6
台北市松山區敦化北路209號,25.058113,121.549506,台北市松山區精忠里敦化北路209號,807,永豐商業銀行,8070025,永豐商業銀行敦北分行,02-27127899,賴漢尉,1992-01-28,,"https://www.banking.gov.tw/ch/home.jsp?id=60&parentpath=0,4&mcustomize=FscSearch_BankSub2.jsp&bank_no=8070025",A6301-0233-00,A6301-25-004,A6301-25,A6301-010-00,松山區,臺北市,1,5,6,6
